ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display1.RefreshRate,Display2.RefreshRate,ExperimentVersion,Group,RandomSeed,RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,List1,List1.Cycle,List1.Sample,Procedure[Block],Running[Block],Trial,BlockList2,BlockList2.Cycle,BlockList2.Sample,BlockList4,BlockList4.Cycle,BlockList4.Sample,Procedure[Trial],Running[Trial],SubTrial,CM1PracTrails1,CM1PracTrails1.Cycle,CM1PracTrails1.Sample,CM1Trails,CM1Trails.Cycle,CM1Trails.Sample,CM2PracTrials,CM2PracTrials.Cycle,CM2PracTrials.Sample,CM2Trials,CM2Trials.Cycle,CM2Trials.Sample,CorrectSubj1,CorrectSubj2,Procedure[SubTrial],Running[SubTrial],Screen1_Obj_Colour,Screen2_Obj_Colour,Screen_1_Obj_Pos,Screen_2_Obj_Pos,Subject1ACC,Subject1RESP,Subject1RT,Subject2ACC,Subject2RESP,Subject2RT
DualSimon,3004,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-10T17:29:47Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923154</Frequency><Timestamp dt:dt=""r8"">323171865543</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-10T17:29:47Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",DualSimon-003004-1,59.955,59.955,1.0.0.509,1,1049902461,Professional,2.0.10.353,2.0.10.353,10/10/2017,10/10/2017 17:29,18:29:48,2.0.10.248,1,1,1,1,CM1,List1,1,NULL,NULL,NULL,1,1,1,CM1Prac,BlockList4,1,3,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,e,w,TrialProc2,CM1PracTrails1,blue,red,e,w,1,e,759,0,e,654
DualSimon,3004,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-10T17:29:47Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923154</Frequency><Timestamp dt:dt=""r8"">323171865543</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-10T17:29:47Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",DualSimon-003004-1,59.955,59.955,1.0.0.509,1,1049902461,Professional,2.0.10.353,2.0.10.353,10/10/2017,10/10/2017 17:29,18:29:48,2.0.10.248,1,1,1,1,CM1,List1,1,NULL,NULL,NULL,1,1,1,CM1Prac,BlockList4,2,1,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,e,e,TrialProc2,CM1PracTrails1,blue,blue,e,e,1,e,533,1,e,797
DualSimon,3004,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-10T17:29:47Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923154</Frequency><Timestamp dt:dt=""r8"">323171865543</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-10T17:29:47Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",DualSimon-003004-1,59.955,59.955,1.0.0.509,1,1049902461,Professional,2.0.10.353,2.0.10.353,10/10/2017,10/10/2017 17:29,18:29:48,2.0.10.248,1,1,1,1,CM1,List1,1,NULL,NULL,NULL,1,1,1,CM1Prac,BlockList4,3,9,2,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,e,e,TrialProc2,CM1PracTrails1,blue,blue,e,e,1,e,585,1,e,365
DualSimon,3004,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-10T17:29:47Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923154</Frequency><Timestamp dt:dt=""r8"">323171865543</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-10T17:29:47Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",DualSimon-003004-1,59.955,59.955,1.0.0.509,1,1049902461,Professional,2.0.10.353,2.0.10.353,10/10/2017,10/10/2017 17:29,18:29:48,2.0.10.248,1,1,1,1,CM1,List1,1,NULL,NULL,NULL,1,1,1,CM1Prac,BlockList4,4,14,2,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,w,w,TrialProc2,CM1PracTrails1,red,red,e,e,1,w,422,1,w,396
DualSimon,3004,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-10T17:29:47Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923154</Frequency><Timestamp dt:dt=""r8"">323171865543</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-10T17:29:47Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",DualSimon-003004-1,59.955,59.955,1.0.0.509,1,1049902461,Professional,2.0.10.353,2.0.10.353,10/10/2017,10/10/2017 17:29,18:29:48,2.0.10.248,1,1,1,1,CM1,List1,1,NULL,NULL,NULL,1,1,1,CM1Prac,BlockList4,5,6,2,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,w,w,TrialProc2,CM1PracTrails1,red,red,e,e,1,w,522,1,w,1467
DualSimon,3004,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-10T17:29:47Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923154</Frequency><Timestamp dt:dt=""r8"">323171865543</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-10T17:29:47Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",DualSimon-003004-1,59.955,59.955,1.0.0.509,1,1049902461,Professional,2.0.10.353,2.0.10.353,10/10/2017,10/10/2017 17:29,18:29:48,2.0.10.248,1,1,1,1,CM1,List1,1,NULL,NULL,NULL,1,1,1,CM1Prac,BlockList4,6,13,2,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,e,e,TrialProc2,CM1PracTrails1,blue,blue,w,w,1,e,1660,1,e,507
DualSimon,3004,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-10T17:29:47Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923154</Frequency><Timestamp dt:dt=""r8"">323171865543</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-10T17:29:47Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",DualSimon-003004-1,59.955,59.955,1.0.0.509,1,1049902461,Professional,2.0.10.353,2.0.10.353,10/10/2017,10/10/2017 17:29,18:29:48,2.0.10.248,1,1,1,1,CM1,List1,1,NULL,NULL,NULL,1,1,1,CM1Prac,BlockList4,7,2,2,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,w,w,TrialProc2,CM1PracTrails1,red,red,w,w,1,w,452,1,w,1051
DualSimon,3004,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-10T17:29:47Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923154</Frequency><Timestamp dt:dt=""r8"">323171865543</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-10T17:29:47Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",DualSimon-003004-1,59.955,59.955,1.0.0.509,1,1049902461,Professional,2.0.10.353,2.0.10.353,10/10/2017,10/10/2017 17:29,18:29:48,2.0.10.248,1,1,1,1,CM1,List1,1,NULL,NULL,NULL,1,1,1,CM1Prac,BlockList4,8,15,2,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,e,w,TrialProc2,CM1PracTrails1,blue,red,w,e,1,e,457,1,w,533
DualSimon,3004,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-10T17:29:47Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923154</Frequency><Timestamp dt:dt=""r8"">323171865543</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-10T17:29:47Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",DualSimon-003004-1,59.955,59.955,1.0.0.509,1,1049902461,Professional,2.0.10.353,2.0.10.353,10/10/2017,10/10/2017 17:29,18:29:48,2.0.10.248,1,1,1,1,CM1,List1,1,NULL,NULL,NULL,1,1,1,CM1Prac,BlockList4,9,7,2,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,e,w,TrialProc2,CM1PracTrails1,blue,red,w,e,1,e,414,1,w,433
DualSimon,3004,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-10T17:29:47Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923154</Frequency><Timestamp dt:dt=""r8"">323171865543</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-10T17:29:47Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",DualSimon-003004-1,59.955,59.955,1.0.0.509,1,1049902461,Professional,2.0.10.353,2.0.10.353,10/10/2017,10/10/2017 17:29,18:29:48,2.0.10.248,1,1,1,1,CM1,List1,1,NULL,NULL,NULL,1,1,1,CM1Prac,BlockList4,10,4,2,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,w,e,TrialProc2,CM1PracTrails1,red,blue,w,e,1,w,404,1,e,345
